REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,VALUE
RE1,DEMINDBAGBOI_LOW,BAG,1.0,2034,1.538461538461538
RE1,DEMINDBAGBOI_LOW,BAG,1.0,2035,1.538461538461538
RE1,DEMINDBAGBOI_LOW,BAG,1.0,2036,1.538461538461538
RE1,DEMINDBAGBOI_LOW,BAG,1.0,2037,1.538461538461538
RE1,DEMINDBAGBOI_LOW,BAG,1.0,2038,1.538461538461538
RE1,DEMINDBAGBOI_LOW,BAG,1.0,2039,1.538461538461538
RE1,DEMINDBAGBOI_LOW,BAG,1.0,2040,1.538461538461538
RE1,DEMINDBAGBOI_LOW,BAG,1.0,2041,1.538461538461538
RE1,DEMINDBAGBOI_LOW,BAG,1.0,2042,1.538461538461538
RE1,DEMINDBAGBOI_LOW,BAG,1.0,2043,1.538461538461538
RE1,DEMINDBAGBOI_LOW,BAG,1.0,2044,1.538461538461538
RE1,DEMINDBAGBOI_LOW,BAG,1.0,2045,1.538461538461538
RE1,DEMINDBAGBOI_LOW,BAG,1.0,2046,1.538461538461538
RE1,DEMINDBAGBOI_LOW,BAG,1.0,2047,1.538461538461538
RE1,DEMINDBAGBOI_LOW,BAG,1.0,2048,1.538461538461538
RE1,DEMINDBAGBOI_LOW,BAG,1.0,2049,1.538461538461538
RE1,DEMINDBAGBOI_LOW,BAG,1.0,2050,1.538461538461538
RE1,DEMINDBAGBOI_LOW,BAG,1.0,2051,1.538461538461538
RE1,DEMINDBAGBOI_LOW,BAG,1.0,2052,1.538461538461538
RE1,DEMINDBAGBOI_LOW,BAG,1.0,2053,1.538461538461538
RE1,DEMINDBAGBOI_LOW,BAG,1.0,2054,1.538461538461538
RE1,DEMINDBAGBOI_LOW,BAG,1.0,2055,1.538461538461538
RE1,DEMINDBAGBOI_MID,BAG,1.0,2022,1.533291871866628
RE1,DEMINDBAGBOI_MID,BAG,1.0,2023,1.530936088964237
RE1,DEMINDBAGBOI_MID,BAG,1.0,2024,1.527547809454725
RE1,DEMINDBAGBOI_MID,BAG,1.0,2025,1.522718762437479
RE1,DEMINDBAGBOI_MID,BAG,1.0,2026,1.515925034587994
RE1,DEMINDBAGBOI_MID,BAG,1.0,2027,1.506539752105732
RE1,DEMINDBAGBOI_MID,BAG,1.0,2028,1.493895295855627
RE1,DEMINDBAGBOI_MID,BAG,1.0,2029,1.477423192365256
RE1,DEMINDBAGBOI_MID,BAG,1.0,2030,1.456879978915995
RE1,DEMINDBAGBOI_MID,BAG,1.0,2031,1.432608061747483
RE1,DEMINDBAGBOI_MID,BAG,1.0,2032,1.405697258894912
RE1,DEMINDBAGBOI_MID,BAG,1.0,2033,1.377884946606958
RE1,DEMINDBAGBOI_MID,BAG,1.0,2034,1.351151838435045
RE1,DEMINDBAGBOI_MID,BAG,1.0,2035,1.327188667422295
RE1,DEMINDBAGBOI_MID,BAG,1.0,2036,1.307015855645881
RE1,DEMINDBAGBOI_MID,BAG,1.0,2037,1.290912464511758
RE1,DEMINDBAGBOI_MID,BAG,1.0,2038,1.27859408793679
RE1,DEMINDBAGBOI_MID,BAG,1.0,2039,1.269474899019042
RE1,DEMINDBAGBOI_MID,BAG,1.0,2040,1.262886536627227
RE1,DEMINDBAGBOI_MID,BAG,1.0,2041,1.258209958727538
RE1,DEMINDBAGBOI_MID,BAG,1.0,2042,1.254931873871653
RE1,DEMINDBAGBOI_MID,BAG,1.0,2043,1.252654267185714
RE1,DEMINDBAGBOI_MID,BAG,1.0,2044,1.251081479180933
RE1,DEMINDBAGBOI_MID,BAG,1.0,2045,1.25
RE1,DEMINDBAGBOI_MID,BAG,1.0,2046,1.25
RE1,DEMINDBAGBOI_MID,BAG,1.0,2047,1.25
RE1,DEMINDBAGBOI_MID,BAG,1.0,2048,1.25
RE1,DEMINDBAGBOI_MID,BAG,1.0,2049,1.25
RE1,DEMINDBAGBOI_MID,BAG,1.0,2050,1.25
RE1,DEMINDBAGBOI_MID,BAG,1.0,2051,1.25
RE1,DEMINDBAGBOI_MID,BAG,1.0,2052,1.25
RE1,DEMINDBAGBOI_MID,BAG,1.0,2053,1.25
RE1,DEMINDBAGBOI_MID,BAG,1.0,2054,1.25
RE1,DEMINDBAGBOI_MID,BAG,1.0,2055,1.25
RE1,DEMINDBAGFURCCS,BAG,1.0,2022,1.247721298695428
RE1,DEMINDBAGFURCCS,BAG,1.0,2023,1.246680576315599
RE1,DEMINDBAGFURCCS,BAG,1.0,2024,1.245181154483783
RE1,DEMINDBAGFURCCS,BAG,1.0,2025,1.243038890828773
RE1,DEMINDBAGFURCCS,BAG,1.0,2026,1.240014548420125
RE1,DEMINDBAGFURCCS,BAG,1.0,2027,1.235816200426918
RE1,DEMINDBAGFURCCS,BAG,1.0,2028,1.230122294109729
RE1,DEMINDBAGFURCCS,BAG,1.0,2029,1.222639232032572
RE1,DEMINDBAGFURCCS,BAG,1.0,2030,1.213201240027958
RE1,DEMINDBAGFURCCS,BAG,1.0,2031,1.20189647439161
RE1,DEMINDBAGFURCCS,BAG,1.0,2032,1.189163645822092
RE1,DEMINDBAGFURCCS,BAG,1.0,2033,1.175778953556731
RE1,DEMINDBAGFURCCS,BAG,1.0,2034,1.16269221187076
RE1,DEMINDBAGFURCCS,BAG,1.0,2035,1.150772372657735
RE1,DEMINDBAGFURCCS,BAG,1.0,2036,1.140596233981635
RE1,DEMINDBAGFURCCS,BAG,1.0,2037,1.13237812611755
RE1,DEMINDBAGFURCCS,BAG,1.0,2038,1.126033943364257
RE1,DEMINDBAGFURCCS,BAG,1.0,2039,1.121304791029562
RE1,DEMINDBAGFURCCS,BAG,1.0,2040,1.117870690407584
RE1,DEMINDBAGFURCCS,BAG,1.0,2041,1.115424157409476
RE1,DEMINDBAGFURCCS,BAG,1.0,2042,1.113704801434943
RE1,DEMINDBAGFURCCS,BAG,1.0,2043,1.11250803514917
RE1,DEMINDBAGFURCCS,BAG,1.0,2044,1.111680578429997
RE1,DEMINDBAGFURCCS,BAG,1.0,2045,1.111111111111111
RE1,DEMINDBAGFURCCS,BAG,1.0,2046,1.111111111111111
RE1,DEMINDBAGFURCCS,BAG,1.0,2047,1.111111111111111
RE1,DEMINDBAGFURCCS,BAG,1.0,2048,1.111111111111111
RE1,DEMINDBAGFURCCS,BAG,1.0,2049,1.111111111111111
RE1,DEMINDBAGFURCCS,BAG,1.0,2050,1.111111111111111
RE1,DEMINDBAGFURCCS,BAG,1.0,2051,1.111111111111111
RE1,DEMINDBAGFURCCS,BAG,1.0,2052,1.111111111111111
RE1,DEMINDBAGFURCCS,BAG,1.0,2053,1.111111111111111
RE1,DEMINDBAGFURCCS,BAG,1.0,2054,1.111111111111111
RE1,DEMINDBAGFURCCS,BAG,1.0,2055,1.111111111111111
RE1,DEMINDBAGFUR_HIG,BAG,1.0,2022,1.111111111111111
RE1,DEMINDBAGFUR_HIG,BAG,1.0,2023,1.111111111111111
RE1,DEMINDBAGFUR_HIG,BAG,1.0,2024,1.111111111111111
RE1,DEMINDBAGFUR_HIG,BAG,1.0,2025,1.111111111111111
RE1,DEMINDBAGFUR_HIG,BAG,1.0,2026,1.111111111111111
RE1,DEMINDBAGFUR_HIG,BAG,1.0,2027,1.111111111111111
RE1,DEMINDBAGFUR_HIG,BAG,1.0,2028,1.111111111111111
RE1,DEMINDBAGFUR_HIG,BAG,1.0,2029,1.111111111111111
RE1,DEMINDBAGFUR_HIG,BAG,1.0,2030,1.111111111111111
RE1,DEMINDBAGFUR_HIG,BAG,1.0,2031,1.111111111111111
RE1,DEMINDBAGFUR_HIG,BAG,1.0,2032,1.111111111111111
RE1,DEMINDBAGFUR_HIG,BAG,1.0,2033,1.111111111111111
RE1,DEMINDBAGFUR_HIG,BAG,1.0,2034,1.111111111111111
RE1,DEMINDBAGFUR_HIG,BAG,1.0,2035,1.111111111111111
RE1,DEMINDBAGFUR_HIG,BAG,1.0,2036,1.111111111111111
RE1,DEMINDBAGFUR_HIG,BAG,1.0,2037,1.111111111111111
RE1,DEMINDBAGFUR_HIG,BAG,1.0,2038,1.111111111111111
RE1,DEMINDBAGFUR_HIG,BAG,1.0,2039,1.111111111111111
RE1,DEMINDBAGFUR_HIG,BAG,1.0,2040,1.111111111111111
RE1,DEMINDBAGFUR_HIG,BAG,1.0,2041,1.111111111111111
RE1,DEMINDBAGFUR_HIG,BAG,1.0,2042,1.111111111111111
RE1,DEMINDBAGFUR_HIG,BAG,1.0,2043,1.111111111111111
RE1,DEMINDBAGFUR_HIG,BAG,1.0,2044,1.111111111111111
RE1,DEMINDBAGFUR_HIG,BAG,1.0,2045,1.111111111111111
RE1,DEMINDBAGFUR_HIG,BAG,1.0,2046,1.111111111111111
RE1,DEMINDBAGFUR_HIG,BAG,1.0,2047,1.111111111111111
RE1,DEMINDBAGFUR_HIG,BAG,1.0,2048,1.111111111111111
RE1,DEMINDBAGFUR_HIG,BAG,1.0,2049,1.111111111111111
RE1,DEMINDBAGFUR_HIG,BAG,1.0,2050,1.111111111111111
RE1,DEMINDBAGFUR_HIG,BAG,1.0,2051,1.111111111111111
RE1,DEMINDBAGFUR_HIG,BAG,1.0,2052,1.111111111111111
RE1,DEMINDBAGFUR_HIG,BAG,1.0,2053,1.111111111111111
RE1,DEMINDBAGFUR_HIG,BAG,1.0,2054,1.111111111111111
RE1,DEMINDBAGFUR_HIG,BAG,1.0,2055,1.111111111111111
RE1,DEMINDBAGFUR_LOW,BAG,1.0,2022,1.538461538461538
RE1,DEMINDBAGFUR_LOW,BAG,1.0,2023,1.538461538461538
RE1,DEMINDBAGFUR_LOW,BAG,1.0,2024,1.538461538461538
RE1,DEMINDBAGFUR_LOW,BAG,1.0,2025,1.538461538461538
RE1,DEMINDBAGFUR_LOW,BAG,1.0,2026,1.538461538461538
RE1,DEMINDBAGFUR_LOW,BAG,1.0,2027,1.538461538461538
RE1,DEMINDBAGFUR_LOW,BAG,1.0,2028,1.538461538461538
RE1,DEMINDBAGFUR_LOW,BAG,1.0,2029,1.538461538461538
RE1,DEMINDBAGFUR_LOW,BAG,1.0,2030,1.538461538461538
RE1,DEMINDBAGFUR_LOW,BAG,1.0,2031,1.538461538461538
RE1,DEMINDBAGFUR_LOW,BAG,1.0,2032,1.538461538461538
RE1,DEMINDBAGFUR_LOW,BAG,1.0,2033,1.538461538461538
RE1,DEMINDBAGFUR_LOW,BAG,1.0,2034,1.538461538461538
RE1,DEMINDBAGFUR_LOW,BAG,1.0,2035,1.538461538461538
RE1,DEMINDBAGFUR_LOW,BAG,1.0,2036,1.538461538461538
RE1,DEMINDBAGFUR_LOW,BAG,1.0,2037,1.538461538461538
RE1,DEMINDBAGFUR_LOW,BAG,1.0,2038,1.538461538461538
RE1,DEMINDBAGFUR_LOW,BAG,1.0,2039,1.538461538461538
RE1,DEMINDBAGFUR_LOW,BAG,1.0,2040,1.538461538461538
RE1,DEMINDBAGFUR_LOW,BAG,1.0,2041,1.538461538461538
RE1,DEMINDBAGFUR_LOW,BAG,1.0,2042,1.538461538461538
RE1,DEMINDBAGFUR_LOW,BAG,1.0,2043,1.538461538461538
RE1,DEMINDBAGFUR_LOW,BAG,1.0,2044,1.538461538461538
RE1,DEMINDBAGFUR_LOW,BAG,1.0,2045,1.538461538461538
RE1,DEMINDBAGFUR_LOW,BAG,1.0,2046,1.538461538461538
RE1,DEMINDBAGFUR_LOW,BAG,1.0,2047,1.538461538461538
RE1,DEMINDBAGFUR_LOW,BAG,1.0,2048,1.538461538461538
RE1,DEMINDBAGFUR_LOW,BAG,1.0,2049,1.538461538461538
RE1,DEMINDBAGFUR_LOW,BAG,1.0,2050,1.538461538461538
RE1,DEMINDBAGFUR_LOW,BAG,1.0,2051,1.538461538461538
RE1,DEMINDBAGFUR_LOW,BAG,1.0,2052,1.538461538461538
RE1,DEMINDBAGFUR_LOW,BAG,1.0,2053,1.538461538461538
RE1,DEMINDBAGFUR_LOW,BAG,1.0,2054,1.538461538461538
RE1,DEMINDBAGFUR_LOW,BAG,1.0,2055,1.538461538461538
RE1,DEMINDBAGFUR_MID,BAG,1.0,2022,1.533291871866628
RE1,DEMINDBAGFUR_MID,BAG,1.0,2023,1.530936088964237
RE1,DEMINDBAGFUR_MID,BAG,1.0,2024,1.527547809454725
RE1,DEMINDBAGFUR_MID,BAG,1.0,2025,1.522718762437479
RE1,DEMINDBAGFUR_MID,BAG,1.0,2026,1.515925034587994
RE1,DEMINDBAGFUR_MID,BAG,1.0,2027,1.506539752105732
RE1,DEMINDBAGFUR_MID,BAG,1.0,2028,1.493895295855627
RE1,DEMINDBAGFUR_MID,BAG,1.0,2029,1.477423192365256
RE1,DEMINDBAGFUR_MID,BAG,1.0,2030,1.456879978915995
RE1,DEMINDBAGFUR_MID,BAG,1.0,2031,1.432608061747483
RE1,DEMINDBAGFUR_MID,BAG,1.0,2032,1.405697258894912
RE1,DEMINDBAGFUR_MID,BAG,1.0,2033,1.377884946606958
RE1,DEMINDBAGFUR_MID,BAG,1.0,2034,1.351151838435045
RE1,DEMINDBAGFUR_MID,BAG,1.0,2035,1.327188667422295
RE1,DEMINDBAGFUR_MID,BAG,1.0,2036,1.307015855645881
RE1,DEMINDBAGFUR_MID,BAG,1.0,2037,1.290912464511758
RE1,DEMINDBAGFUR_MID,BAG,1.0,2038,1.27859408793679
RE1,DEMINDBAGFUR_MID,BAG,1.0,2039,1.269474899019042
RE1,DEMINDBAGFUR_MID,BAG,1.0,2040,1.262886536627227
RE1,DEMINDBAGFUR_MID,BAG,1.0,2041,1.258209958727538
RE1,DEMINDBAGFUR_MID,BAG,1.0,2042,1.254931873871653
RE1,DEMINDBAGFUR_MID,BAG,1.0,2043,1.252654267185714
RE1,DEMINDBAGFUR_MID,BAG,1.0,2044,1.251081479180933
RE1,DEMINDBAGFUR_MID,BAG,1.0,2045,1.25
RE1,DEMINDBAGFUR_MID,BAG,1.0,2046,1.25
RE1,DEMINDBAGFUR_MID,BAG,1.0,2047,1.25
RE1,DEMINDBAGFUR_MID,BAG,1.0,2048,1.25
RE1,DEMINDBAGFUR_MID,BAG,1.0,2049,1.25
RE1,DEMINDBAGFUR_MID,BAG,1.0,2050,1.25
RE1,DEMINDBAGFUR_MID,BAG,1.0,2051,1.25
RE1,DEMINDBAGFUR_MID,BAG,1.0,2052,1.25
RE1,DEMINDBAGFUR_MID,BAG,1.0,2053,1.25
RE1,DEMINDBAGFUR_MID,BAG,1.0,2054,1.25
RE1,DEMINDBAGFUR_MID,BAG,1.0,2055,1.25
RE1,DEMINDBGSBOI_HIG,BGS,1.0,2022,1.111111111111111
RE1,DEMINDBGSBOI_HIG,BGS,1.0,2023,1.111111111111111
RE1,DEMINDBGSBOI_HIG,BGS,1.0,2024,1.111111111111111
RE1,DEMINDBGSBOI_HIG,BGS,1.0,2025,1.111111111111111
RE1,DEMINDBGSBOI_HIG,BGS,1.0,2026,1.111111111111111
RE1,DEMINDBGSBOI_HIG,BGS,1.0,2027,1.111111111111111
RE1,DEMINDBGSBOI_HIG,BGS,1.0,2028,1.111111111111111
RE1,DEMINDBGSBOI_HIG,BGS,1.0,2029,1.111111111111111
RE1,DEMINDBGSBOI_HIG,BGS,1.0,2030,1.111111111111111
RE1,DEMINDBGSBOI_HIG,BGS,1.0,2031,1.111111111111111
RE1,DEMINDBGSBOI_HIG,BGS,1.0,2032,1.111111111111111
RE1,DEMINDBGSBOI_HIG,BGS,1.0,2033,1.111111111111111
RE1,DEMINDBGSBOI_HIG,BGS,1.0,2034,1.111111111111111
RE1,DEMINDBGSBOI_HIG,BGS,1.0,2035,1.111111111111111
RE1,DEMINDBGSBOI_HIG,BGS,1.0,2036,1.111111111111111
RE1,DEMINDBGSBOI_HIG,BGS,1.0,2037,1.111111111111111
RE1,DEMINDBGSBOI_HIG,BGS,1.0,2038,1.111111111111111
RE1,DEMINDBGSBOI_HIG,BGS,1.0,2039,1.111111111111111
RE1,DEMINDBGSBOI_HIG,BGS,1.0,2040,1.111111111111111
RE1,DEMINDBGSBOI_HIG,BGS,1.0,2041,1.111111111111111
RE1,DEMINDBGSBOI_HIG,BGS,1.0,2042,1.111111111111111
RE1,DEMINDBGSBOI_HIG,BGS,1.0,2043,1.111111111111111
RE1,DEMINDBGSBOI_HIG,BGS,1.0,2044,1.111111111111111
RE1,DEMINDBGSBOI_HIG,BGS,1.0,2045,1.111111111111111
RE1,DEMINDBGSBOI_HIG,BGS,1.0,2046,1.111111111111111
RE1,DEMINDBGSBOI_HIG,BGS,1.0,2047,1.111111111111111
RE1,DEMINDBGSBOI_HIG,BGS,1.0,2048,1.111111111111111
RE1,DEMINDBGSBOI_HIG,BGS,1.0,2049,1.111111111111111
RE1,DEMINDBGSBOI_HIG,BGS,1.0,2050,1.111111111111111
RE1,DEMINDBGSBOI_HIG,BGS,1.0,2051,1.111111111111111
RE1,DEMINDBGSBOI_HIG,BGS,1.0,2052,1.111111111111111
RE1,DEMINDBGSBOI_HIG,BGS,1.0,2053,1.111111111111111
RE1,DEMINDBGSBOI_HIG,BGS,1.0,2054,1.111111111111111
RE1,DEMINDBGSBOI_HIG,BGS,1.0,2055,1.111111111111111
RE1,DEMINDBGSBOI_LOW,BGS,1.0,2022,1.538461538461538
RE1,DEMINDBGSBOI_LOW,BGS,1.0,2023,1.538461538461538
RE1,DEMINDBGSBOI_LOW,BGS,1.0,2024,1.538461538461538
RE1,DEMINDBGSBOI_LOW,BGS,1.0,2025,1.538461538461538
RE1,DEMINDBGSBOI_LOW,BGS,1.0,2026,1.538461538461538
RE1,DEMINDBGSBOI_LOW,BGS,1.0,2027,1.538461538461538
RE1,DEMINDBGSBOI_LOW,BGS,1.0,2028,1.538461538461538
RE1,DEMINDBGSBOI_LOW,BGS,1.0,2029,1.538461538461538
RE1,DEMINDBGSBOI_LOW,BGS,1.0,2030,1.538461538461538
RE1,DEMINDBGSBOI_LOW,BGS,1.0,2031,1.538461538461538
RE1,DEMINDBGSBOI_LOW,BGS,1.0,2032,1.538461538461538
RE1,DEMINDBGSBOI_LOW,BGS,1.0,2033,1.538461538461538
RE1,DEMINDBGSBOI_LOW,BGS,1.0,2034,1.538461538461538
RE1,DEMINDBGSBOI_LOW,BGS,1.0,2035,1.538461538461538
RE1,DEMINDBGSBOI_LOW,BGS,1.0,2036,1.538461538461538
RE1,DEMINDBGSBOI_LOW,BGS,1.0,2037,1.538461538461538
RE1,DEMINDBGSBOI_LOW,BGS,1.0,2038,1.538461538461538
RE1,DEMINDBGSBOI_LOW,BGS,1.0,2039,1.538461538461538
RE1,DEMINDBGSBOI_LOW,BGS,1.0,2040,1.538461538461538
RE1,DEMINDBGSBOI_LOW,BGS,1.0,2041,1.538461538461538
RE1,DEMINDBGSBOI_LOW,BGS,1.0,2042,1.538461538461538
RE1,DEMINDBGSBOI_LOW,BGS,1.0,2043,1.538461538461538
RE1,DEMINDBGSBOI_LOW,BGS,1.0,2044,1.538461538461538
RE1,DEMINDBGSBOI_LOW,BGS,1.0,2045,1.538461538461538
RE1,DEMINDBGSBOI_LOW,BGS,1.0,2046,1.538461538461538
RE1,DEMINDBGSBOI_LOW,BGS,1.0,2047,1.538461538461538
RE1,DEMINDBGSBOI_LOW,BGS,1.0,2048,1.538461538461538
RE1,DEMINDBGSBOI_LOW,BGS,1.0,2049,1.538461538461538
RE1,DEMINDBGSBOI_LOW,BGS,1.0,2050,1.538461538461538
RE1,DEMINDBGSBOI_LOW,BGS,1.0,2051,1.538461538461538
RE1,DEMINDBGSBOI_LOW,BGS,1.0,2052,1.538461538461538
RE1,DEMINDBGSBOI_LOW,BGS,1.0,2053,1.538461538461538
RE1,DEMINDBGSBOI_LOW,BGS,1.0,2054,1.538461538461538
RE1,DEMINDBGSBOI_LOW,BGS,1.0,2055,1.538461538461538
RE1,DEMINDBGSBOI_MID,BGS,1.0,2022,1.533291871866628
RE1,DEMINDBGSBOI_MID,BGS,1.0,2023,1.530936088964237
RE1,DEMINDBGSBOI_MID,BGS,1.0,2024,1.527547809454725
RE1,DEMINDBGSBOI_MID,BGS,1.0,2025,1.522718762437479
RE1,DEMINDBGSBOI_MID,BGS,1.0,2026,1.515925034587994
RE1,DEMINDBGSBOI_MID,BGS,1.0,2027,1.506539752105732
RE1,DEMINDBGSBOI_MID,BGS,1.0,2028,1.493895295855627
RE1,DEMINDBGSBOI_MID,BGS,1.0,2029,1.477423192365256
RE1,DEMINDBGSBOI_MID,BGS,1.0,2030,1.456879978915995
RE1,DEMINDBGSBOI_MID,BGS,1.0,2031,1.432608061747483
RE1,DEMINDBGSBOI_MID,BGS,1.0,2032,1.405697258894912
RE1,DEMINDBGSBOI_MID,BGS,1.0,2033,1.377884946606958
RE1,DEMINDBGSBOI_MID,BGS,1.0,2034,1.351151838435045
RE1,DEMINDBGSBOI_MID,BGS,1.0,2035,1.327188667422295
RE1,DEMINDBGSBOI_MID,BGS,1.0,2036,1.307015855645881
RE1,DEMINDBGSBOI_MID,BGS,1.0,2037,1.290912464511758
RE1,DEMINDBGSBOI_MID,BGS,1.0,2038,1.27859408793679
RE1,DEMINDBGSBOI_MID,BGS,1.0,2039,1.269474899019042
RE1,DEMINDBGSBOI_MID,BGS,1.0,2040,1.262886536627227
RE1,DEMINDBGSBOI_MID,BGS,1.0,2041,1.258209958727538
RE1,DEMINDBGSBOI_MID,BGS,1.0,2042,1.254931873871653
RE1,DEMINDBGSBOI_MID,BGS,1.0,2043,1.252654267185714
RE1,DEMINDBGSBOI_MID,BGS,1.0,2044,1.251081479180933
RE1,DEMINDBGSBOI_MID,BGS,1.0,2045,1.25
RE1,DEMINDBGSBOI_MID,BGS,1.0,2046,1.25
RE1,DEMINDBGSBOI_MID,BGS,1.0,2047,1.25
RE1,DEMINDBGSBOI_MID,BGS,1.0,2048,1.25
RE1,DEMINDBGSBOI_MID,BGS,1.0,2049,1.25
RE1,DEMINDBGSBOI_MID,BGS,1.0,2050,1.25
RE1,DEMINDBGSBOI_MID,BGS,1.0,2051,1.25
RE1,DEMINDBGSBOI_MID,BGS,1.0,2052,1.25
RE1,DEMINDBGSBOI_MID,BGS,1.0,2053,1.25
RE1,DEMINDBGSBOI_MID,BGS,1.0,2054,1.25
RE1,DEMINDBGSBOI_MID,BGS,1.0,2055,1.25
RE1,DEMINDBGSFUR_HIG,BGS,1.0,2022,1.25
RE1,DEMINDBGSFUR_HIG,BGS,1.0,2023,1.25
RE1,DEMINDBGSFUR_HIG,BGS,1.0,2024,1.25
RE1,DEMINDBGSFUR_HIG,BGS,1.0,2025,1.25
RE1,DEMINDBGSFUR_HIG,BGS,1.0,2026,1.25
RE1,DEMINDBGSFUR_HIG,BGS,1.0,2027,1.25
RE1,DEMINDBGSFUR_HIG,BGS,1.0,2028,1.25
RE1,DEMINDBGSFUR_HIG,BGS,1.0,2029,1.25
RE1,DEMINDBGSFUR_HIG,BGS,1.0,2030,1.25
RE1,DEMINDBGSFUR_HIG,BGS,1.0,2031,1.25
RE1,DEMINDBGSFUR_HIG,BGS,1.0,2032,1.25
RE1,DEMINDBGSFUR_HIG,BGS,1.0,2033,1.25
RE1,DEMINDBGSFUR_HIG,BGS,1.0,2034,1.25
RE1,DEMINDBGSFUR_HIG,BGS,1.0,2035,1.25
RE1,DEMINDBGSFUR_HIG,BGS,1.0,2036,1.25
RE1,DEMINDBGSFUR_HIG,BGS,1.0,2037,1.25
RE1,DEMINDBGSFUR_HIG,BGS,1.0,2038,1.25
RE1,DEMINDBGSFUR_HIG,BGS,1.0,2039,1.25
RE1,DEMINDBGSFUR_HIG,BGS,1.0,2040,1.25
RE1,DEMINDBGSFUR_HIG,BGS,1.0,2041,1.25
RE1,DEMINDBGSFUR_HIG,BGS,1.0,2042,1.25
RE1,DEMINDBGSFUR_HIG,BGS,1.0,2043,1.25
RE1,DEMINDBGSFUR_HIG,BGS,1.0,2044,1.25
RE1,DEMINDBGSFUR_HIG,BGS,1.0,2045,1.25
RE1,DEMINDBGSFUR_HIG,BGS,1.0,2046,1.25
RE1,DEMINDBGSFUR_HIG,BGS,1.0,2047,1.25
RE1,DEMINDBGSFUR_HIG,BGS,1.0,2048,1.25
RE1,DEMINDBGSFUR_HIG,BGS,1.0,2049,1.25
RE1,DEMINDBGSFUR_HIG,BGS,1.0,2050,1.25
RE1,DEMINDBGSFUR_HIG,BGS,1.0,2051,1.25
RE1,DEMINDBGSFUR_HIG,BGS,1.0,2052,1.25
RE1,DEMINDBGSFUR_HIG,BGS,1.0,2053,1.25
RE1,DEMINDBGSFUR_HIG,BGS,1.0,2054,1.25
RE1,DEMINDBGSFUR_HIG,BGS,1.0,2055,1.25
RE1,DEMINDBGSFUR_LOW,BGS,1.0,2022,1.315789473684211
RE1,DEMINDBGSFUR_LOW,BGS,1.0,2023,1.315789473684211
RE1,DEMINDBGSFUR_LOW,BGS,1.0,2024,1.315789473684211
RE1,DEMINDBGSFUR_LOW,BGS,1.0,2025,1.315789473684211
RE1,DEMINDBGSFUR_LOW,BGS,1.0,2026,1.315789473684211
RE1,DEMINDBGSFUR_LOW,BGS,1.0,2027,1.315789473684211
RE1,DEMINDBGSFUR_LOW,BGS,1.0,2028,1.315789473684211
RE1,DEMINDBGSFUR_LOW,BGS,1.0,2029,1.315789473684211
RE1,DEMINDBGSFUR_LOW,BGS,1.0,2030,1.315789473684211
RE1,DEMINDBGSFUR_LOW,BGS,1.0,2031,1.315789473684211
RE1,DEMINDBGSFUR_LOW,BGS,1.0,2032,1.315789473684211
RE1,DEMINDBGSFUR_LOW,BGS,1.0,2033,1.315789473684211
RE1,DEMINDBGSFUR_LOW,BGS,1.0,2034,1.315789473684211
RE1,DEMINDBGSFUR_LOW,BGS,1.0,2035,1.315789473684211
RE1,DEMINDBGSFUR_LOW,BGS,1.0,2036,1.315789473684211
RE1,DEMINDBGSFUR_LOW,BGS,1.0,2037,1.315789473684211
RE1,DEMINDBGSFUR_LOW,BGS,1.0,2038,1.315789473684211
RE1,DEMINDBGSFUR_LOW,BGS,1.0,2039,1.315789473684211
RE1,DEMINDBGSFUR_LOW,BGS,1.0,2040,1.315789473684211
RE1,DEMINDBGSFUR_LOW,BGS,1.0,2041,1.315789473684211
RE1,DEMINDBGSFUR_LOW,BGS,1.0,2042,1.315789473684211
RE1,DEMINDBGSFUR_LOW,BGS,1.0,2043,1.315789473684211
RE1,DEMINDBGSFUR_LOW,BGS,1.0,2044,1.315789473684211
RE1,DEMINDBGSFUR_LOW,BGS,1.0,2045,1.315789473684211
RE1,DEMINDBGSFUR_LOW,BGS,1.0,2046,1.315789473684211
RE1,DEMINDBGSFUR_LOW,BGS,1.0,2047,1.315789473684211
RE1,DEMINDBGSFUR_LOW,BGS,1.0,2048,1.315789473684211
RE1,DEMINDBGSFUR_LOW,BGS,1.0,2049,1.315789473684211
RE1,DEMINDBGSFUR_LOW,BGS,1.0,2050,1.315789473684211
RE1,DEMINDBGSFUR_LOW,BGS,1.0,2051,1.315789473684211
RE1,DEMINDBGSFUR_LOW,BGS,1.0,2052,1.315789473684211
RE1,DEMINDBGSFUR_LOW,BGS,1.0,2053,1.315789473684211
RE1,DEMINDBGSFUR_LOW,BGS,1.0,2054,1.315789473684211
RE1,DEMINDBGSFUR_LOW,BGS,1.0,2055,1.315789473684211
RE1,DEMINDBGSFUR_MID,BGS,1.0,2022,1.315283770528104
RE1,DEMINDBGSFUR_MID,BGS,1.0,2023,1.315052321904983
RE1,DEMINDBGSFUR_MID,BGS,1.0,2024,1.314718325461501
RE1,DEMINDBGSFUR_MID,BGS,1.0,2025,1.31424003351481
RE1,DEMINDBGSFUR_MID,BGS,1.0,2026,1.31356258714396
RE1,DEMINDBGSFUR_MID,BGS,1.0,2027,1.31261783728312
RE1,DEMINDBGSFUR_MID,BGS,1.0,2028,1.311328436528256
